#xind    lon    lat 
5053   -108 -81.4131 
5054 -116.244 -79.1013 
5055 -121.563 -76.6466 
5056 -125.137 -74.1496 
5057 -127.753 -71.6098 
5058 -129.647 -68.7034 
5059 -131.104 -65.7807 
5060 -132.28 -63.1752 
5061 -133.262 -60.5615 
5062 -134.068 -57.8943 
5063 -134.762 -55.2226 
5064 -135.322 -52.589 
5065 -135.819 -49.953 
5066 -136.414 -47.0029 
5067 -136.946 -44.05 
5068 -137.239 -41.4053 
5069 -137.509 -38.7599 
5070 -137.746 -36.072 
5071 -137.967 -33.3836 
5072 -138.138 -30.7342 
5073 -138.3 -28.0847 
5074 -139.501 -25.1718 
5075 -140.646 -22.2497 
5076    -72 -82.0706 
5077 -88.0892 -80.8761 
5078 -99.7562 -79.1013 
5079   -108 -77.0061 
5080 -113.911 -74.7365 
5081 -118.15 -72.3656 
5082 -121.366 -69.5887 
5083 -123.86 -66.7566 
5084 -125.845 -63.9072 
5085 -127.392 -61.3469 
5086 -128.644 -58.7301 
5087 -129.735 -56.0929 
5088 -130.692 -53.4597 
5089 -131.465 -50.8454 
5090 -132.3 -47.9284 
5091 -133.059 -44.9952 
5092 -133.75 -42.0706 
5093 -134.161 -39.4329 
5094 -134.505 -36.7599 
5095 -134.836 -34.0762 
5096 -135.149 -31.4026 
5097 -135.393 -28.7551 
5098 -136.661 -25.8695 
5099 -137.879 -22.9674 
5100 -139.048 -20.0667 
5101    -72 -79.4275 
5102 -84.5204 -78.2563 
5103 -94.4375 -76.6466 
5104 -102.089 -74.7365 
5105   -108 -72.6249 
5106 -112.579 -70.0462 
5107 -116.132 -67.3763 
5108 -118.963 -64.644 
5109 -121.272 -61.8675 
5110 -123.011 -59.3189 
5111 -124.505 -56.7504 
5112 -125.808 -54.1663 
5113 -126.957 -51.5698 
5114 -128.065 -48.6919 
5115 -129.052 -45.8045 
5116 -129.942 -42.9094 
5117 -130.752 -40.008 
5118 -131.22 -37.349 
5119 -131.656 -34.6882 
5120 -132.065 -32.026 
5121 -132.45 -29.3625 
5122 -133.799 -26.5056 
5123 -135.083 -23.6365 
5124 -136.311 -20.7573 
5125 -137.494 -17.8698 
5126    -72 -76.7844 
5127 -82.2652 -75.6595 
5128 -90.863 -74.1496 
5129 -97.8497 -72.3656 
5130 -103.421 -70.0462 
5131   -108 -67.5812 
5132 -111.696 -64.9968 
5133 -114.707 -62.3462 
5134 -117.287 -59.6953 
5135 -119.2 -57.198 
5136 -120.867 -54.663 
5137 -122.322 -52.1164 
5138 -123.619 -49.3034 
5139 -124.86 -46.4552 
5140 -125.974 -43.5809 
5141 -126.972 -40.7073 
5142 -127.933 -37.8728 
5143 -128.485 -35.2231 
5144 -128.999 -32.5604 
5145 -129.474 -29.9046 
5146 -130.847 -27.0801 
5147 -132.209 -24.2356 
5148 -133.508 -21.3686 
5149 -134.747 -18.4981 
5150 -135.978 -15.6608 
5151    -72 -74.1413 
5152 -80.71 -73.0366 
5153 -88.2471 -71.6098 
5154 -94.6336 -69.5887 
5155 -99.8678 -67.3763 
5156 -104.304 -64.9968 
5157   -108 -62.5076 
5158 -111.122 -59.994 
5159 -113.798 -57.4173 
5160 -115.812 -54.962 
5161 -117.592 -52.4773 
5162 -119.17 -49.7229 
5163 -120.579 -46.9493 
5164 -121.91 -44.122 
5165 -123.118 -41.2807 
5166 -124.239 -38.4824 
5167 -125.275 -35.6742 
5168 -125.889 -33.0281 
5169 -126.467 -30.3792 
5170 -127.924 -27.587 
5171 -129.308 -24.7803 
5172 -130.671 -21.9388 
5173 -131.981 -19.0865 
5174 -133.256 -16.2678 
5175 -134.494 -13.4416 
5176    -72 -71.4981 
5177 -79.5764 -70.4148 
5178 -86.3529 -68.7034 
5179 -92.14 -66.7566 
5180 -97.0369 -64.644 
5181 -101.293 -62.3462 
5182 -104.878 -59.994 
5183   -108 -57.5505 
5184 -110.726 -55.0543 
5185 -112.804 -52.6469 
5186 -114.641 -49.9643 
5187 -116.301 -47.2469 
5188 -117.799 -44.5217 
5189 -119.205 -41.7236 
5190 -120.471 -38.9696 
5191 -121.655 -36.1935 
5192 -122.761 -33.4203 
5193 -123.433 -30.7843 
5194 -124.963 -28.0267 
5195 -126.426 -25.2476 
5196 -127.826 -22.4653 
5197 -129.196 -19.6334 
5198 -130.505 -16.8347 
5199 -131.786 -14.0223 
5200 -133.038 -11.2139 
5201    -72 -68.855 
5202 -78.8639 -67.4464 
5203 -84.8963 -65.7807 
5204 -90.1545 -63.9072 
5205 -94.7277 -61.8675 
5206 -98.7129 -59.6953 
5207 -102.202 -57.4173 
5208 -105.274 -55.0543 
5209   -108 -52.6226 
5210 -110.102 -50.0203 
5211 -111.987 -47.3839 
5212 -113.691 -44.7195 
5213 -115.245 -42.032 
5214 -116.672 -39.3253 
5215 -117.992 -36.6025 
5216 -119.222 -33.8661 
5217 -120.376 -31.1183 
5218 -121.99 -28.3974 
5219 -123.523 -25.6585 
5220 -124.987 -22.9043 
5221 -126.392 -20.1372 
5222 -127.749 -17.3594 
5223 -129.064 -14.5726 
5224 -130.347 -11.7788 
5225 -131.604 -8.97926 
5226    -72 -66.2119 
5227 -78.184 -64.8148 
5228 -83.7198 -63.1752 
5229 -88.608 -61.3469 
5230 -92.9895 -59.3189 
5231 -96.7999 -57.198 
5232 -100.188 -54.962 
5233 -103.196 -52.6469 
5234 -105.898 -50.0203 
5235   -108 -47.453 
5236 -109.905 -44.8395 
5237 -111.629 -42.2033 
5238 -113.24 -39.4968 
5239 -114.692 -36.8118 
5240 -116.044 -34.0992 
5241 -117.299 -31.3795 
5242 -118.61 -28.6377 
5243 -120.231 -25.9342 
5244 -121.778 -23.1996 
5245 -123.25 -20.458 
5246 -124.691 -17.6481 
5247 -126.054 -14.8784 
5248 -127.381 -12.0872 
5249 -128.67 -9.29754 
5250 -130.188 -6.73914 
5251    -72 -63.5688 
5252 -77.6355 -62.169 
5253 -82.7378 -60.5615 
5254 -87.3559 -58.7301 
5255 -91.4947 -56.7504 
5256 -95.1334 -54.663 
5257 -98.4085 -52.4773 
5258 -101.359 -49.9643 
5259 -104.013 -47.3839 
5260 -106.095 -44.8395 
5261   -108 -42.2605 
5262 -109.753 -39.6072 
5263 -111.377 -36.9295 
5264 -112.837 -34.2564 
5265 -114.208 -31.567 
5266 -115.602 -28.8579 
5267 -116.926 -26.1352 
5268 -118.544 -23.4367 
5269 -120.096 -20.7222 
5270 -121.589 -17.939 
5271 -123.036 -15.1448 
5272 -124.397 -12.3716 
5273 -125.73 -9.59181 
5274 -127.266 -7.04588 
5275 -128.785 -4.49498 
5276    -72 -60.9256 
5277 -77.1876 -59.5321 
5278 -81.9324 -57.8943 
5279 -86.265 -56.0929 
5280 -90.1919 -54.1663 
5281 -93.678 -52.1164 
5282 -96.8296 -49.7229 
5283 -99.6993 -47.2469 
5284 -102.309 -44.7195 
5285 -104.371 -42.2033 
5286 -106.247 -39.6072 
5287   -108 -36.9774 
5288 -109.636 -34.3351 
5289 -111.106 -31.6798 
5290 -112.571 -29.0059 
5291 -113.974 -26.3109 
5292 -115.313 -23.6141 
5293 -116.933 -20.9287 
5294 -118.465 -18.1737 
5295 -119.961 -15.3995 
5296 -121.42 -12.6297 
5297 -122.785 -9.86126 
5298 -124.329 -7.32798 
5299 -125.865 -4.78361 
5300 -127.39 -2.24815 
5301    -72 -58.2825 
5302 -76.8078 -56.8378 
5303 -81.2384 -55.2226 
5304 -85.3083 -53.4597 
5305 -89.0427 -51.5698 
5306 -92.3814 -49.3034 
5307 -95.4209 -46.9493 
5308 -98.2006 -44.5217 
5309 -100.755 -42.032 
5310 -102.76 -39.4968 
5311 -104.623 -36.9295 
5312 -106.364 -34.3351 
5313   -108 -31.7175 
5314 -109.546 -29.0801 
5315 -111.014 -26.426 
5316 -112.416 -23.7575 
5317 -113.762 -21.0769 
5318 -115.345 -18.3507 
5319 -116.88 -15.6118 
5320 -118.374 -12.8626 
5321 -119.836 -10.1051 
5322 -121.398 -7.58525 
5323 -122.942 -5.05985 
5324 -124.474 -2.53083 
5325   -126      0 
5326    -72 -55.6394 
5327 -76.4949 -54.1979 
5328 -80.6779 -52.589 
5329 -84.5352 -50.8454 
5330 -87.9352 -48.6919 
5331 -91.1398 -46.4552 
5332 -94.0903 -44.122 
5333 -96.7953 -41.7236 
5334 -99.328 -39.3253 
5335 -101.308 -36.8118 
5336 -103.163 -34.2564 
5337 -104.894 -31.6798 
5338 -106.454 -29.0801 
5339   -108 -26.4576 
5340 -109.477 -23.8075 
5341 -110.882 -21.15 
5342 -112.262 -18.526 
5343 -113.846 -15.8089 
5344 -115.387 -13.0669 
5345 -116.882 -10.3228 
5346 -118.412 -7.81499 
5347 -119.974 -5.29706 
5348 -121.522 -2.76247 
5349 -123.054 -0.23201 
5350 -124.61 2.24815 
5351    -72 -52.9963 
5352 -76.2272 -51.5457 
5353 -80.181 -49.953 
5354  -83.7 -47.9284 
5355 -86.9477 -45.8045 
5356 -90.0261 -43.5809 
5357 -92.8815 -41.2807 
5358 -95.5293 -38.9696 
5359 -98.0077 -36.6025 
5360 -99.9564 -34.0992 
5361 -101.792 -31.567 
5362 -103.429 -29.0059 
5363 -104.986 -26.426 
5364 -106.523 -23.8075 
5365   -108 -21.1744 
5366 -109.425 -18.5743 
5367 -110.807 -15.9637 
5368 -112.383 -13.2433 
5369 -113.925 -10.5135 
5370 -115.474 -8.01968 
5371 -117.004 -5.52013 
5372 -118.559 -2.99286 
5373 -120.108 -0.463407 
5374 -121.659 2.01653 
5375 -123.215 4.49498 
5376    -72 -50.3532 
5377 -75.9988 -48.9039 
5378 -79.5865 -47.0029 
5379 -82.9406 -44.9952 
5380 -86.0577 -42.9094 
5381 -89.0282 -40.7073 
5382 -91.7614 -38.4824 
5383 -94.3449 -36.1935 
5384 -96.7778 -33.8661 
5385 -98.701 -31.3795 
5386 -100.398 -28.8579 
5387 -102.026 -26.3109 
5388 -103.584 -23.7575 
5389 -105.118 -21.15 
5390 -106.575 -18.5743 
5391   -108 -15.9819 
5392 -109.388 -13.3919 
5393 -110.964 -10.6769 
5394 -112.522 -8.197 
5395 -114.07 -5.70534 
5396 -115.606 -3.22197 
5397 -117.162 -0.693579 
5398 -118.699 1.7861 
5399 -120.25 4.27044 
5400 -121.812 6.73914 
5401    -72 -47.71 
5402 -75.6435 -45.9342 
5403 -79.0543 -44.05 
5404 -82.2496 -42.0706 
5405 -85.2478 -40.008 
5406 -88.0671 -37.8728 
5407 -90.7252 -35.6742 
5408 -93.2391 -33.4203 
5409 -95.6244 -31.1183 
5410 -97.3901 -28.6377 
5411 -99.0739 -26.1352 
5412 -100.687 -23.6141 
5413 -102.238 -21.0769 
5414 -103.738 -18.526 
5415 -105.193 -15.9637 
5416 -106.612 -13.3919 
5417   -108 -10.8123 
5418 -109.578 -8.34709 
5419 -111.135 -5.8757 
5420 -112.679 -3.40003 
5421 -114.215 -0.921917 
5422 -115.749 1.55686 
5423 -117.287 4.03452 
5424 -118.833 6.50926 
5425 -120.396 8.97926 
5426    -72 -45.0669 
5427 -75.48 -43.2911 
5428 -78.7611 -41.4053 
5429 -81.8391 -39.4329 
5430 -84.7799 -37.349 
5431 -87.5153 -35.2231 
5432 -90.1112 -33.0281 
5433 -92.567 -30.7843 
5434 -94.0103 -28.3974 
5435 -95.7689 -25.9342 
5436 -97.4563 -23.4367 
5437 -99.0673 -20.9287 
5438 -100.655 -18.3507 
5439 -102.154 -15.8089 
5440 -103.617 -13.2433 
5441 -105.036 -10.6769 
5442 -106.422 -8.34709 
5443   -108 -5.88444 
5444 -109.564 -3.4028 
5445 -111.108 -0.926003 
5446 -112.673 1.60967 
5447 -114.207 4.09319 
5448 -115.751 6.58819 
5449 -117.298 9.07123 
5450 -118.962 11.2139 
5451    -72 -42.4238 
5452 -75.3345 -40.6373 
5453 -78.4909 -38.7599 
5454 -81.4952 -36.7599 
5455 -84.3441 -34.6882 
5456 -87.0008 -32.5604 
5457 -89.533 -30.3792 
5458 -91.0375 -28.0267 
5459 -92.4773 -25.6585 
5460 -94.2221 -23.1996 
5461 -95.9036 -20.7222 
5462 -97.5354 -18.1737 
5463 -99.12 -15.6118 
5464 -100.613 -13.0669 
5465 -102.075 -10.5135 
5466 -103.478 -8.197 
5467 -104.865 -5.8757 
5468 -106.436 -3.4028 
5469   -108 -0.927367 
5470 -109.562 1.60696 
5471 -111.127 4.14009 
5472 -112.656 6.64097 
5473 -114.2 9.13712 
5474 -115.84 11.2939 
5475 -117.506 13.4416 
5476    -72 -39.7807 
5477 -75.2096 -37.9933 
5478 -78.2542 -36.072 
5479 -81.1643 -34.0762 
5480 -83.9354 -32.026 
5481 -86.5262 -29.9046 
5482 -88.076 -27.587 
5483 -89.574 -25.2476 
5484 -91.0134 -22.9043 
5485 -92.7498 -20.458 
5486 -94.4106 -17.939 
5487 -96.0385 -15.3995 
5488 -97.626 -12.8626 
5489 -99.118 -10.3228 
5490 -100.526 -8.01968 
5491 -101.93 -5.70534 
5492 -103.321 -3.40003 
5493 -104.892 -0.926003 
5494 -106.438 1.60696 
5495   -108 4.14624 
5496 -109.572 6.66748 
5497 -111.1 9.17674 
5498 -112.708 11.3478 
5499 -114.35 13.516 
5500 -116.022 15.6608 
5501    -72 -37.1375 
5502 -75.0865 -35.298 
5503 -78.0331 -33.3836 
5504 -80.8506 -31.4026 
5505 -83.5499 -29.3625 
5506 -85.1529 -27.0801 
5507 -86.6917 -24.7803 
5508 -88.1742 -22.4653 
5509 -89.6079 -20.1372 
5510 -91.3092 -17.6481 
5511 -92.964 -15.1448 
5512 -94.58 -12.6297 
5513 -96.1644 -10.1051 
5514 -97.5882 -7.81499 
5515 -98.9964 -5.52013 
5516 -100.394 -3.22197 
5517 -101.785 -0.921917 
5518 -103.327 1.60967 
5519 -104.873 4.14009 
5520 -106.428 6.66748 
5521   -108 9.18996 
5522 -109.585 11.3747 
5523 -111.194 13.5509 
5524 -112.832 15.7166 
5525 -114.506 17.8698 
5526    -72 -34.4944 
5527 -74.9907 -32.6535 
5528 -77.8619 -30.7342 
5529 -80.6069 -28.7551 
5530 -82.2006 -26.5056 
5531 -83.7914 -24.2356 
5532 -85.3287 -21.9388 
5533 -86.8044 -19.6334 
5534 -88.2515 -17.3594 
5535 -89.9458 -14.8784 
5536 -91.6028 -12.3716 
5537 -93.2151 -9.86126 
5538 -94.6022 -7.58525 
5539 -96.0262 -5.29706 
5540 -97.4406 -2.99286 
5541 -98.8383 -0.693579 
5542 -100.251 1.55686 
5543 -101.793 4.09319 
5544 -103.344 6.64097 
5545 -104.9 9.17674 
5546 -106.415 11.3747 
5547   -108 13.5712 
5548 -109.614 15.7704 
5549 -111.254 17.9511 
5550 -112.952 20.0667 
5551    -72 -31.8513 
5552 -74.904 -29.9987 
5553 -77.6998 -28.0847 
5554 -79.3387 -25.8695 
5555 -80.9171 -23.6365 
5556 -82.4922 -21.3686 
5557 -84.0192 -19.0865 
5558 -85.4948 -16.8347 
5559 -86.9357 -14.5726 
5560 -88.6185 -12.0872 
5561 -90.2703 -9.59181 
5562 -91.6713 -7.32798 
5563 -93.0581 -5.05985 
5564 -94.4778 -2.76247 
5565 -95.892 -0.463407 
5566 -97.301 1.7861 
5567 -98.7134 4.03452 
5568 -100.249 6.58819 
5569 -101.8 9.13712 
5570 -103.292 11.3478 
5571 -104.806 13.5509 
5572 -106.386 15.7704 
5573   -108 17.9782 
5574 -109.654 20.1219 
5575 -111.354 22.2497 
5576    -72 -29.2082 
5577 -74.8304 -27.3538 
5578 -76.499 -25.1718 
5579 -78.1214 -22.9674 
5580 -79.6887 -20.7573 
5581 -81.253 -18.4981 
5582 -82.7444 -16.2678 
5583 -84.214 -14.0223 
5584 -85.6527 -11.7788 
5585 -87.3304 -9.29754 
5586 -88.7343 -7.04588 
5587 -90.1354 -4.78361 
5588 -91.5261 -2.53083 
5589 -92.946 -0.23201 
5590 -94.3408 2.01653 
5591 -95.75 4.27044 
5592 -97.1665 6.50926 
5593 -98.7016 9.07123 
5594 -100.16 11.2939 
5595 -101.65 13.516 
5596 -103.168 15.7166 
5597 -104.746 17.9511 
5598 -106.346 20.1219 
5599   -108 22.2842 
5600 -109.706 24.4166 
5601    -72 -26.5651 
5602 -73.7058 -24.4166 
5603 -75.3543 -22.2497 
5604 -76.9523 -20.0667 
5605 -78.5063 -17.8698 
5606 -80.0223 -15.6608 
5607 -81.5057 -13.4416 
5608 -82.9619 -11.2139 
5609 -84.3957 -8.97926 
5610 -85.8119 -6.73914 
5611 -87.2151 -4.49498 
5612 -88.6097 -2.24815 
5613    -90      0 
5614 -91.3903 2.24815 
5615 -92.7849 4.49498 
5616 -94.1881 6.73914 
5617 -95.6043 8.97926 
5618 -97.0381 11.2139 
5619 -98.4943 13.4416 
5620 -99.9777 15.6608 
5621 -101.494 17.8698 
5622 -103.048 20.0667 
5623 -104.646 22.2497 
5624 -106.294 24.4166 
5625   -108 26.5651 
5626      0    -90 
5627    -72 -87.3569 
5628    -72 -84.7138 
5629    -72 -82.0706 
5630    -72 -79.4275 
5631    -72 -76.7844 
5632    -72 -74.1413 
5633    -72 -71.4981 
5634    -72 -68.855 
5635    -72 -66.2119 
5636    -72 -63.5688 
5637    -72 -60.9256 
5638    -72 -58.2825 
5639    -72 -55.6394 
5640    -72 -52.9963 
5641    -72 -50.3532 
5642    -72 -47.71 
5643    -72 -45.0669 
5644    -72 -42.4238 
5645    -72 -39.7807 
5646    -72 -37.1375 
5647    -72 -34.4944 
5648    -72 -31.8513 
5649    -72 -29.2082 
5650    -72 -26.5651 
5651      0 -87.3569 
5652    -36 -85.7191 
5653  -49.6 -83.3805 
5654 -55.9108 -80.8761 
5655 -59.4796 -78.2563 
5656 -61.7348 -75.6595 
5657 -63.29 -73.0366 
5658 -64.4236 -70.4148 
5659 -65.1361 -67.4464 
5660 -65.816 -64.8148 
5661 -66.3645 -62.169 
5662 -66.8124 -59.5321 
5663 -67.1922 -56.8378 
5664 -67.5051 -54.1979 
5665 -67.7728 -51.5457 
5666 -68.0012 -48.9039 
5667 -68.3565 -45.9342 
5668 -68.52 -43.2911 
5669 -68.6655 -40.6373 
5670 -68.7904 -37.9933 
5671 -68.9135 -35.298 
5672 -69.0093 -32.6535 
5673 -69.096 -29.9987 
5674 -69.1696 -27.3538 
5675 -70.2942 -24.4166 
5676      0 -84.7138 
5677  -22.4 -83.3805 
5678    -36 -81.4131 
5679 -44.2438 -79.1013 
5680 -49.5625 -76.6466 
5681 -53.137 -74.1496 
5682 -55.7529 -71.6098 
5683 -57.6471 -68.7034 
5684 -59.1037 -65.7807 
5685 -60.2802 -63.1752 
5686 -61.2622 -60.5615 
5687 -62.0676 -57.8943 
5688 -62.7616 -55.2226 
5689 -63.3221 -52.589 
5690 -63.819 -49.953 
5691 -64.4135 -47.0029 
5692 -64.9457 -44.05 
5693 -65.2389 -41.4053 
5694 -65.5091 -38.7599 
5695 -65.7458 -36.072 
5696 -65.9669 -33.3836 
5697 -66.1381 -30.7342 
5698 -66.3002 -28.0847 
5699 -67.501 -25.1718 
5700 -68.6457 -22.2497 
5701      0 -82.0706 
5702 -16.0892 -80.8761 
5703 -27.7562 -79.1013 
5704    -36 -77.0061 
5705 -41.9108 -74.7365 
5706 -46.1503 -72.3656 
5707 -49.3664 -69.5887 
5708 -51.86 -66.7566 
5709 -53.8455 -63.9072 
5710 -55.392 -61.3469 
5711 -56.6441 -58.7301 
5712 -57.735 -56.0929 
5713 -58.6917 -53.4597 
5714 -59.4648 -50.8454 
5715  -60.3 -47.9284 
5716 -61.0594 -44.9952 
5717 -61.7504 -42.0706 
5718 -62.1609 -39.4329 
5719 -62.5048 -36.7599 
5720 -62.8357 -34.0762 
5721 -63.1494 -31.4026 
5722 -63.3931 -28.7551 
5723 -64.6613 -25.8695 
5724 -65.8786 -22.9674 
5725 -67.0477 -20.0667 
5726      0 -79.4275 
5727 -12.5204 -78.2563 
5728 -22.4375 -76.6466 
5729 -30.0892 -74.7365 
5730    -36 -72.6249 
5731 -40.579 -70.0462 
5732 -44.1322 -67.3763 
5733 -46.9631 -64.644 
5734 -49.2723 -61.8675 
5735 -51.0105 -59.3189 
5736 -52.5053 -56.7504 
5737 -53.8081 -54.1663 
5738 -54.9573 -51.5698 
5739 -56.0648 -48.6919 
5740 -57.0523 -45.8045 
5741 -57.9423 -42.9094 
5742 -58.7522 -40.008 
5743 -59.2201 -37.349 
5744 -59.6559 -34.6882 
5745 -60.0646 -32.026 
5746 -60.4501 -29.3625 
5747 -61.7994 -26.5056 
5748 -63.0829 -23.6365 
5749 -64.3113 -20.7573 
5750 -65.4937 -17.8698 
5751      0 -76.7844 
5752 -10.2652 -75.6595 
5753 -18.863 -74.1496 
5754 -25.8497 -72.3656 
5755 -31.421 -70.0462 
5756    -36 -67.5812 
5757 -39.6958 -64.9968 
5758 -42.7067 -62.3462 
5759 -45.2871 -59.6953 
5760 -47.2001 -57.198 
5761 -48.8666 -54.663 
5762 -50.322 -52.1164 
5763 -51.6186 -49.3034 
5764 -52.8602 -46.4552 
5765 -53.9739 -43.5809 
5766 -54.9718 -40.7073 
5767 -55.9329 -37.8728 
5768 -56.4847 -35.2231 
5769 -56.9992 -32.5604 
5770 -57.4738 -29.9046 
5771 -58.8471 -27.0801 
5772 -60.2086 -24.2356 
5773 -61.5078 -21.3686 
5774 -62.747 -18.4981 
5775 -63.9777 -15.6608 
5776      0 -74.1413 
5777 -8.71002 -73.0366 
5778 -16.2471 -71.6098 
5779 -22.6336 -69.5887 
5780 -27.8678 -67.3763 
5781 -32.3042 -64.9968 
5782    -36 -62.5076 
5783 -39.1223 -59.994 
5784 -41.7985 -57.4173 
5785 -43.8116 -54.962 
5786 -45.5915 -52.4773 
5787 -47.1704 -49.7229 
5788 -48.5791 -46.9493 
5789 -49.9097 -44.122 
5790 -51.1185 -41.2807 
5791 -52.2386 -38.4824 
5792 -53.2748 -35.6742 
5793 -53.8888 -33.0281 
5794 -54.467 -30.3792 
5795 -55.924 -27.587 
5796 -57.3083 -24.7803 
5797 -58.6713 -21.9388 
5798 -59.9808 -19.0865 
5799 -61.2556 -16.2678 
5800 -62.4943 -13.4416 
5801      0 -71.4981 
5802 -7.57639 -70.4148 
5803 -14.3529 -68.7034 
5804 -20.14 -66.7566 
5805 -25.0369 -64.644 
5806 -29.2933 -62.3462 
5807 -32.8777 -59.994 
5808    -36 -57.5505 
5809 -38.7256 -55.0543 
5810 -40.8037 -52.6469 
5811 -42.6411 -49.9643 
5812 -44.3007 -47.2469 
5813 -45.7994 -44.5217 
5814 -47.2047 -41.7236 
5815 -48.4707 -38.9696 
5816 -49.6551 -36.1935 
5817 -50.7609 -33.4203 
5818 -51.433 -30.7843 
5819 -52.9625 -28.0267 
5820 -54.426 -25.2476 
5821 -55.8258 -22.4653 
5822 -57.1956 -19.6334 
5823 -58.5052 -16.8347 
5824 -59.786 -14.0223 
5825 -61.0381 -11.2139 
5826      0 -68.855 
5827 -6.86394 -67.4464 
5828 -12.8963 -65.7807 
5829 -18.1545 -63.9072 
5830 -22.7277 -61.8675 
5831 -26.7129 -59.6953 
5832 -30.2015 -57.4173 
5833 -33.2744 -55.0543 
5834    -36 -52.6226 
5835 -38.1023 -50.0203 
5836 -39.9872 -47.3839 
5837 -41.6915 -44.7195 
5838 -43.245 -42.032 
5839 -44.672 -39.3253 
5840 -45.9923 -36.6025 
5841 -47.2222 -33.8661 
5842 -48.3756 -31.1183 
5843 -49.9897 -28.3974 
5844 -51.5227 -25.6585 
5845 -52.9866 -22.9043 
5846 -54.3921 -20.1372 
5847 -55.7485 -17.3594 
5848 -57.0643 -14.5726 
5849 -58.3473 -11.7788 
5850 -59.6043 -8.97926 
5851      0 -66.2119 
5852 -6.18402 -64.8148 
5853 -11.7198 -63.1752 
5854 -16.608 -61.3469 
5855 -20.9895 -59.3189 
5856 -24.7999 -57.198 
5857 -28.1884 -54.962 
5858 -31.1963 -52.6469 
5859 -33.8977 -50.0203 
5860    -36 -47.453 
5861 -37.9049 -44.8395 
5862 -39.629 -42.2033 
5863 -41.2399 -39.4968 
5864 -42.6916 -36.8118 
5865 -44.0436 -34.0992 
5866 -45.299 -31.3795 
5867 -46.6099 -28.6377 
5868 -48.2311 -25.9342 
5869 -49.7779 -23.1996 
5870 -51.2502 -20.458 
5871 -52.6908 -17.6481 
5872 -54.0542 -14.8784 
5873 -55.3815 -12.0872 
5874 -56.6696 -9.29754 
5875 -58.1881 -6.73914 
5876      0 -63.5688 
5877 -5.63547 -62.169 
5878 -10.7378 -60.5615 
5879 -15.3559 -58.7301 
5880 -19.4947 -56.7504 
5881 -23.1334 -54.663 
5882 -26.4085 -52.4773 
5883 -29.3589 -49.9643 
5884 -32.0128 -47.3839 
5885 -34.0951 -44.8395 
5886    -36 -42.2605 
5887 -37.7535 -39.6072 
5888 -39.3769 -36.9295 
5889 -40.8374 -34.2564 
5890 -42.2076 -31.567 
5891 -43.6024 -28.8579 
5892 -44.9261 -26.1352 
5893 -46.5437 -23.4367 
5894 -48.0964 -20.7222 
5895 -49.5894 -17.939 
5896 -51.036 -15.1448 
5897 -52.3972 -12.3716 
5898 -53.7297 -9.59181 
5899 -55.2657 -7.04588 
5900 -56.7849 -4.49498 
5901      0 -60.9256 
5902 -5.18765 -59.5321 
5903 -9.9324 -57.8943 
5904 -14.265 -56.0929 
5905 -18.1919 -54.1663 
5906 -21.678 -52.1164 
5907 -24.8296 -49.7229 
5908 -27.6993 -47.2469 
5909 -30.3085 -44.7195 
5910 -32.371 -42.2033 
5911 -34.2465 -39.6072 
5912    -36 -36.9774 
5913 -37.636 -34.3351 
5914 -39.1063 -31.6798 
5915 -40.5711 -29.0059 
5916 -41.9738 -26.3109 
5917 -43.3133 -23.6141 
5918 -44.9327 -20.9287 
5919 -46.4646 -18.1737 
5920 -47.9615 -15.3995 
5921 -49.42 -12.6297 
5922 -50.7849 -9.86126 
5923 -52.3287 -7.32798 
5924 -53.8646 -4.78361 
5925 -55.3903 -2.24815 
5926      0 -58.2825 
5927 -4.8078 -56.8378 
5928 -9.23839 -55.2226 
5929 -13.3083 -53.4597 
5930 -17.0427 -51.5698 
5931 -20.3814 -49.3034 
5932 -23.4209 -46.9493 
5933 -26.2006 -44.5217 
5934 -28.755 -42.032 
5935 -30.7601 -39.4968 
5936 -32.6231 -36.9295 
5937 -34.364 -34.3351 
5938    -36 -31.7175 
5939 -37.5457 -29.0801 
5940 -39.014 -26.426 
5941 -40.416 -23.7575 
5942 -41.7616 -21.0769 
5943 -43.3455 -18.3507 
5944 -44.88 -15.6118 
5945 -46.374 -12.8626 
5946 -47.8356 -10.1051 
5947 -49.3978 -7.58525 
5948 -50.9419 -5.05985 
5949 -52.4739 -2.53083 
5950    -54      0 
5951      0 -55.6394 
5952 -4.49489 -54.1979 
5953 -8.67789 -52.589 
5954 -12.5352 -50.8454 
5955 -15.9352 -48.6919 
5956 -19.1398 -46.4552 
5957 -22.0903 -44.122 
5958 -24.7953 -41.7236 
5959 -27.328 -39.3253 
5960 -29.3084 -36.8118 
5961 -31.1626 -34.2564 
5962 -32.8937 -31.6798 
5963 -34.4543 -29.0801 
5964    -36 -26.4576 
5965 -37.4765 -23.8075 
5966 -38.8817 -21.15 
5967 -40.2621 -18.526 
5968 -41.846 -15.8089 
5969 -43.387 -13.0669 
5970 -44.882 -10.3228 
5971 -46.4118 -7.81499 
5972 -47.9738 -5.29706 
5973 -49.5222 -2.76247 
5974 -51.054 -0.23201 
5975 -52.6097 2.24815 
5976      0 -52.9963 
5977 -4.22721 -51.5457 
5978 -8.181 -49.953 
5979  -11.7 -47.9284 
5980 -14.9477 -45.8045 
5981 -18.0261 -43.5809 
5982 -20.8815 -41.2807 
